"characterid";"modelname";"categoryid";"image"
"4288";"Tourist.Tourist_M_13";"32";
"4289";"Tourist.Tourist_M_14";"32";
"4290";"Tourist.Tourist_M_15";"32";
"4291";"Tourist.Tourist_M_16";"32";
"4292";"Tourist.Tourist_M_17";"32";
"4293";"Tourist.Tourist_M_18";"32";
"4294";"Tourist.Tourist_M_19";"32";
"4295";"Tourist.Tourist_M_20";"32";
"4296";"Tourist.Tourist_M_21";"32";
"4297";"Waiter.HaightAshbury_F_01";"32";
"4298";"Waiter.HaightAshbury_M_01";"32";
"4299";"Business_FO_01";"33";
"4300";"Business_FO_02";"33";
"4301";"Business_FO_03";"33";
"4302";"Business_FO_04";"33";
"4303";"Business_FO_05";"33";
"4304";"Business_FO_06";"33";
"4305";"Business_FO_07";"33";
"4306";"Business_FO_08";"33";
"4307";"Business_FO_09";"33";
"4308";"Business_F_01";"33";
"4309";"Business_F_02";"33";
"4310";"Business_F_03";"33";
"4311";"Business_F_04";"33";
"4312";"Business_F_05";"33";
"4313";"Business_F_06";"33";
"4314";"Business_F_07";"33";
"4315";"Business_F_08";"33";
"4316";"Business_F_09";"33";
"4317";"Business_F_10";"33";
"4318";"Business_F_11";"33";
"4319";"Business_F_12";"33";
"4320";"Business_F_13";"33";
"4321";"Business_F_14";"33";
"4322";"Business_F_15";"33";
"4323";"Business_F_16";"33";
"4324";"Business_F_17";"33";
"4325";"Business_F_18";"33";
"4326";"Business_F_19";"33";
"4327";"Business_F_20";"33";
"4328";"Business_F_21";"33";
"4329";"Business_F_22";"33";
"4330";"Business_F_23";"33";
"4331";"Business_F_24";"33";
"4332";"Business_F_25";"33";
"4333";"Business_F_26";"33";
"4334";"Business_F_27";"33";
"4335";"Business_MO_01";"33";
"4336";"Business_MO_02";"33";
"4337";"Business_MO_03";"33";
"4338";"Business_MO_04";"33";
"4339";"Business_MO_05";"33";
"4340";"Business_MO_06";"33";
"4341";"Business_M_01";"33";
"4342";"Business_M_02";"33";
"4343";"Business_M_03";"33";
"4344";"Business_M_04";"33";
"4345";"Business_M_05";"33";
"4346";"Business_M_06";"33";
"4347";"Business_M_07";"33";
"4348";"Business_M_08";"33";
"4349";"Business_M_09";"33";
"4350";"Business_M_10";"33";
"4351";"Business_M_11";"33";
"4352";"Business_M_12";"33";
"4353";"Business_M_13";"33";
"4354";"Business_M_14";"33";
"4355";"Business_M_15";"33";
"4356";"Business_M_16";"33";
"4357";"Business_M_17";"33";
"4358";"Business_M_18";"33";
"4359";"Business_M_19";"33";
"4360";"Business_M_20";"33";
"4361";"Business_M_21";"33";
"4362";"Business_M_22";"33";
"4363";"Business_M_23";"33";
"4364";"Business_M_24";"33";
"4365";"Business_M_25";"33";
"4366";"Business_M_26";"33";
"4367";"Business_M_27";"33";
"4368";"Business_M_28";"33";
"4369";"Business_M_29";"33";
"4370";"Business_M_30";"33";
"4371";"CityWorker_F_01";"33";
"4372";"CityWorker_F_02";"33";
"4373";"CityWorker_F_03";"33";
"4374";"CityWorker_F_04";"33";
"4375";"CityWorker_M_01";"33";
"4376";"CityWorker_M_02";"33";
"4377";"CityWorker_M_03";"33";
"4378";"CityWorker_M_04";"33";
"4379";"CityWorker_M_05";"33";
"4380";"CityWorker_M_06";"33";
"4381";"CityWorker_M_07";"33";
"4382";"CityWorker_M_08";"33";
"4383";"CityWorker_M_09";"33";
"4384";"CityWorker_M_10";"33";
"4385";"CityWorker_M_11";"33";
"4386";"CityWorker_M_12";"33";
"4387";"CityWorker_M_13";"33";
"4388";"CityWorker_M_14";"33";
"4389";"CityWorker_M_15";"33";
"4390";"CityWorker_M_16";"33";
"4391";"CityWorker_M_17";"33";
"4392";"CityWorker_M_18";"33";
"4393";"CityWorker_M_19";"33";
"4394";"CityWorker_M_20";"33";
"4395";"CityWorker_M_21";"33";
"4396";"CityWorker_M_22";"33";
"4397";"CityWorker_M_23";"33";
"4398";"CityWorker_M_24";"33";
"4399";"CityWorker_M_25";"33";
"4400";"CityWorker_M_26";"33";
"4401";"CityWorker_M_27";"33";
"4402";"CityWorker_M_28";"33";
"4403";"HipsterHi_F_01";"33";
"4404";"HipsterHi_F_02";"33";
"4405";"HipsterHi_F_03";"33";
"4406";"HipsterHi_F_04";"33";
"4407";"HipsterHi_F_06";"33";
"4408";"HipsterHi_F_07";"33";
"4409";"HipsterHi_M_01";"33";
"4410";"HipsterHi_M_02";"33";
"4411";"HipsterHi_M_03";"33";
"4412";"HipsterHi_M_04";"33";
"4413";"HipsterHi_M_06";"33";
"4414";"HipsterHi_M_07";"33";
"4415";"Hipsterhi_F_05";"33";
"4416";"Hipsterhi_M_05";"33";
"4417";"Hipsterlo_F_01";"33";
"4418";"Hipsterlo_F_02";"33";
"4419";"Hipsterlo_F_03";"33";
"4420";"Hipsterlo_F_04";"33";
"4421";"Hipsterlo_F_05";"33";
"4422";"Hipsterlo_F_06";"33";
"4423";"Hipsterlo_F_07";"33";
"4424";"Hipsterlo_M_01";"33";
"4425";"Hipsterlo_M_02";"33";
"4426";"Hipsterlo_M_03";"33";
"4427";"Hipsterlo_M_04";"33";
"4428";"Hipsterlo_M_05";"33";
"4429";"Hipsterlo_M_06";"33";
"4430";"Hipsterlo_M_07";"33";
"4431";"Homeless_F_01";"33";
"4432";"Homeless_F_02";"33";
"4433";"Homeless_F_03";"33";
"4434";"Homeless_F_04";"33";
"4435";"Homeless_F_05";"33";
"4436";"Homeless_F_06";"33";
"4437";"Homeless_F_07";"33";
"4438";"Homeless_F_08";"33";
"4439";"Homeless_M_01";"33";
"4440";"Homeless_M_02";"33";
"4441";"Homeless_M_03";"33";
"4442";"Homeless_M_04";"33";
"4443";"Homeless_M_05";"33";
"4444";"Homeless_M_06";"33";
"4445";"Homeless_M_07";"33";
"4446";"LowIncome_FO_01";"33";
"4447";"LowIncome_FO_02";"33";
"4448";"LowIncome_FO_03";"33";
"4449";"LowIncome_FO_04";"33";
"4450";"LowIncome_FO_05";"33";
"4451";"LowIncome_FO_06";"33";
"4452";"LowIncome_FO_07";"33";
"4453";"LowIncome_FO_08";"33";
"4454";"LowIncome_FO_09";"33";
"4455";"LowIncome_FO_10";"33";
"4456";"LowIncome_FO_11";"33";
"4457";"LowIncome_FO_12";"33";
"4458";"LowIncome_FO_13";"33";
"4459";"LowIncome_FO_14";"33";
"4460";"LowIncome_FO_15";"33";
"4461";"LowIncome_FO_16";"33";
"4462";"LowIncome_FO_17";"33";
"4463";"LowIncome_FO_18";"33";
"4464";"LowIncome_FO_19";"33";
"4465";"LowIncome_FO_20";"33";
"4466";"LowIncome_FO_21";"33";
"4467";"LowIncome_FO_22";"33";
"4468";"LowIncome_FO_23";"33";
"4469";"LowIncome_F_01";"33";
"4470";"LowIncome_F_02";"33";
"4471";"LowIncome_F_03";"33";
"4472";"LowIncome_MO_01";"33";
"4473";"LowIncome_MO_02";"33";
"4474";"LowIncome_MO_03";"33";
"4475";"LowIncome_MO_04";"33";
"4476";"LowIncome_MO_05";"33";
"4477";"LowIncome_MO_06";"33";
"4478";"LowIncome_MO_07";"33";
"4479";"LowIncome_MO_08";"33";
"4480";"LowIncome_MO_09";"33";
"4481";"LowIncome_MO_10";"33";
"4482";"LowIncome_MO_11";"33";
"4483";"LowIncome_MO_12";"33";
"4484";"LowIncome_MO_13";"33";
"4485";"LowIncome_MO_14";"33";
"4486";"LowIncome_MO_15";"33";
"4487";"LowIncome_MO_16";"33";
"4488";"LowIncome_MO_17";"33";
"4489";"LowIncome_MO_18";"33";
"4490";"LowIncome_MO_19";"33";
"4491";"LowIncome_MO_20";"33";
"4492";"LowIncome_MO_21";"33";
"4493";"LowIncome_MO_22";"33";
"4494";"LowIncome_MO_23";"33";
"4495";"LowIncome_M_01";"33";
"4496";"LowIncome_M_02";"33";
"4497";"LowIncome_M_03";"33";
"4498";"LowIncome_M_04";"33";
"4499";"LowIncome_M_05";"33";
"4500";"LowIncome_M_06";"33";
"4501";"LowIncome_M_07";"33";
"4502";"LowIncome_M_08";"33";
"4503";"Mechanic_F_01";"33";
"4504";"Mechanic_F_02";"33";
"4505";"Mechanic_F_03";"33";
"4506";"Mechanic_F_04";"33";
"4507";"Mechanic_F_05";"33";
"4508";"Mechanic_F_06";"33";
"4509";"Mechanic_M_01";"33";
"4510";"Mechanic_M_02";"33";
"4511";"Mechanic_M_03";"33";
"4512";"Mechanic_M_04";"33";
"4513";"Mechanic_M_05";"33";
"4514";"Mechanic_M_06";"33";
"4515";"Mechanic_M_07";"33";
"4516";"Mechanic_M_08";"33";
"4517";"Mechanic_M_09";"33";
"4518";"Mechanic_M_10";"33";
"4519";"Mechanic_M_11";"33";
"4520";"Mechanic_M_12";"33";
"4521";"Mechanic_M_13";"33";
"4522";"Mechanic_M_14";"33";
"4523";"Mechanic_M_15";"33";
"4524";"Nerdcore_FO_01";"33";
"4525";"Nerdcore_FO_02";"33";
"4526";"Nerdcore_FO_03";"33";
"4527";"Nerdcore_FO_04";"33";
"4528";"Nerdcore_FO_05";"33";
"4529";"Nerdcore_FO_06";"33";
"4530";"Nerdcore_F_01";"33";
"4531";"Nerdcore_F_02";"33";
"4532";"Nerdcore_F_03";"33";
"4533";"Nerdcore_F_04";"33";
"4534";"Nerdcore_F_05";"33";
"4535";"Nerdcore_F_06";"33";
"4536";"Nerdcore_MO_01";"33";
"4537";"Nerdcore_MO_02";"33";
"4538";"Nerdcore_MO_03";"33";
"4539";"Nerdcore_MO_04";"33";
"4540";"Nerdcore_MO_05";"33";
"4541";"Nerdcore_MO_06";"33";
"4542";"Nerdcore_M_01";"33";
"4543";"Nerdcore_M_02";"33";
"4544";"Nerdcore_M_03";"33";
"4545";"Nerdcore_M_04";"33";
"4546";"Nerdcore_M_05";"33";
"4547";"Nerdcore_M_06";"33";
"4548";"Normcore_F_01";"33";
"4549";"Normcore_F_02";"33";
"4550";"Normcore_F_03";"33";
"4551";"Normcore_F_04";"33";
"4552";"Normcore_F_05";"33";
"4553";"Normcore_F_06";"33";
"4554";"Normcore_F_07";"33";
"4555";"Normcore_F_08";"33";
"4556";"Normcore_M_01";"33";
"4557";"Normcore_M_02";"33";
"4558";"Normcore_M_03";"33";
"4559";"Normcore_M_04";"33";
"4560";"Normcore_M_05";"33";
"4561";"Normcore_M_06";"33";
"4562";"Normcore_M_07";"33";
"4563";"SportFan_FO_01";"33";
"4564";"SportFan_FO_02";"33";
"4565";"SportFan_FO_03";"33";
"4566";"SportFan_FO_04";"33";
"4567";"SportFan_F_01";"33";
"4568";"SportFan_F_02";"33";
"4569";"SportFan_F_03";"33";
"4570";"SportFan_F_04";"33";
"4571";"SportFan_F_05";"33";
"4572";"SportFan_MO_01";"33";
"4573";"SportFan_MO_02";"33";
"4574";"SportFan_MO_03";"33";
"4575";"SportFan_MO_04";"33";
"4576";"SportFan_M_01";"33";
"4577";"SportFan_M_02";"33";
"4578";"SportFan_M_03";"33";
"4579";"SportFan_M_04";"33";
"4580";"SportFan_M_05";"33";
"4581";"StartupYuppie_F_01";"33";
"4582";"StartupYuppie_M_01";"33";
"4583";"StartupYuppie_M_02";"33";
"4584";"StartupYuppie_M_03";"33";
"4585";"StartupYuppie_M_04";"33";
"4586";"StartupYuppie_M_05";"33";
"4587";"StartupYuppie_M_06";"33";
"4588";"StartupYuppie_M_07";"33";
"4589";"WorkerWelder_F_01";"33";
"4590";"WorkerWelder_M_01";"33";
"4591";"WorkerWelder_M_02";"33";
"4592";"WorkerWelder_M_03";"33";
"4593";"InviteEmployee_FO_01";"34";
"4594";"InviteEmployee_FO_02";"34";
"4595";"InviteEmployee_F_01";"34";
"4596";"InviteEmployee_F_02";"34";
"4597";"InviteEmployee_F_03";"34";
"4598";"InviteEmployee_F_04";"34";
"4599";"InviteEmployee_F_05";"34";
"4600";"InviteEmployee_F_06";"34";
"4601";"InviteEmployee_F_07";"34";
"4602";"InviteEmployee_F_08";"34";
"4603";"InviteEmployee_MO_01";"34";
"4604";"InviteEmployee_MO_02";"34";
"4605";"InviteEmployee_M_01";"34";
"4606";"InviteEmployee_M_02";"34";
"4607";"InviteEmployee_M_03";"34";
"4608";"InviteEmployee_M_04";"34";
"4609";"InviteEmployee_M_05";"34";
"4610";"InviteEmployee_M_06";"34";
"4611";"InviteEmployee_M_07";"34";
"4612";"InviteEmployee_M_08";"34";
"4613";"InviteEmployee_M_09";"34";
"4614";"InviteEmployee_M_10";"34";
"4615";"InviteEmployee_M_11";"34";
"4616";"InviteEmployee_M_12";"34";
"4617";"InviteEmployee_M_13";"34";
"4618";"InviteEmployee_M_14";"34";
"4619";"FishermanHi_F_01";"35";
"4620";"FishermanHi_M_01";"35";
"4621";"FishermanHi_M_02";"35";
"4622";"FishermanHi_M_03";"35";
"4623";"HighIncome_F_01";"35";
"4624";"HighIncome_F_02";"35";
"4625";"HighIncome_F_03";"35";
"4626";"HighIncome_F_04";"35";
"4627";"HighIncome_F_05";"35";
"4628";"HighIncome_F_06_Boat";"35";
"4629";"HighIncome_F_07";"35";
"4630";"HighIncome_F_08";"35";
"4631";"HighIncome_F_09";"35";
"4632";"HighIncome_F_10";"35";
"4633";"HighIncome_F_11";"35";
"4634";"HighIncome_F_12";"35";
"4635";"HighIncome_F_13";"35";
"4636";"HighIncome_F_14";"35";
"4637";"HighIncome_F_15";"35";
"4638";"HighIncome_F_16";"35";
"4639";"HighIncome_F_17";"35";
"4640";"HighIncome_F_18";"35";
"4641";"HighIncome_F_19";"35";
"4642";"HighIncome_F_20";"35";
"4643";"HighIncome_F_21";"35";
"4644";"HighIncome_F_22";"35";
"4645";"HighIncome_F_23";"35";
"4646";"HighIncome_F_24";"35";
"4647";"HighIncome_F_25";"35";
"4648";"HighIncome_F_26";"35";
"4649";"HighIncome_F_27";"35";
"4650";"HighIncome_F_28";"35";
"4651";"HighIncome_F_29";"35";
"4652";"HighIncome_F_30";"35";
"4653";"HighIncome_F_31";"35";
"4654";"HighIncome_F_32";"35";
"4655";"HighIncome_F_33";"35";
"4656";"HighIncome_F_34";"35";
"4657";"HighIncome_F_35";"35";
"4658";"HighIncome_F_36";"35";
"4659";"HighIncome_F_37";"35";
"4660";"HighIncome_F_38";"35";
"4661";"HighIncome_F_39";"35";
"4662";"HighIncome_F_40";"35";
"4663";"HighIncome_F_41";"35";
"4664";"HighIncome_F_42";"35";
"4665";"HighIncome_F_43";"35";
"4666";"HighIncome_F_44";"35";
"4667";"HighIncome_F_45";"35";
"4668";"HighIncome_F_46";"35";
"4669";"HighIncome_F_47";"35";
"4670";"HighIncome_F_48";"35";
"4671";"HighIncome_F_49";"35";
"4672";"HighIncome_F_50";"35";
"4673";"HighIncome_F_51";"35";
"4674";"HighIncome_F_52";"35";
"4675";"HighIncome_F_53";"35";
"4676";"HighIncome_F_54";"35";
"4677";"HighIncome_F_55";"35";
"4678";"HighIncome_M_01";"35";
"4679";"HighIncome_M_02";"35";
"4680";"HighIncome_M_03";"35";
"4681";"HighIncome_M_04";"35";
"4682";"HighIncome_M_05";"35";
"4683";"HighIncome_M_06";"35";
"4684";"HighIncome_M_07_Boat";"35";
"4685";"HighIncome_M_08";"35";
"4686";"HighIncome_M_09";"35";
"4687";"HighIncome_M_10";"35";
"4688";"HighIncome_M_11";"35";
"4689";"HighIncome_M_12";"35";
"4690";"HighIncome_M_13";"35";
"4691";"HighIncome_M_14";"35";
"4692";"HighIncome_M_15";"35";
"4693";"HighIncome_M_16";"35";
"4694";"HighIncome_M_17";"35";
"4695";"HighIncome_M_18";"35";
"4696";"HighIncome_M_19";"35";
"4697";"HighIncome_M_20";"35";
"4698";"HighIncome_M_21";"35";
"4699";"HighIncome_M_23";"35";
"4700";"HighIncome_M_24";"35";
"4701";"HighIncome_M_25";"35";
"4702";"HighIncome_M_26";"35";
"4703";"HighIncome_M_27";"35";
"4704";"HighIncome_M_28";"35";
"4705";"HighIncome_M_29";"35";
"4706";"HighIncome_M_30";"35";
"4707";"HighIncome_M_31";"35";
"4708";"HighIncome_M_32";"35";
"4709";"HighIncome_M_33";"35";
"4710";"HighIncome_M_34";"35";
"4711";"HighIncome_M_35";"35";
"4712";"HighIncome_M_36";"35";
"4713";"HighIncome_M_37";"35";
"4714";"HighIncome_M_39";"35";
"4715";"HighIncome_M_40";"35";
"4716";"HighIncome_M_41";"35";
"4717";"HighIncome_M_42";"35";
"4718";"HighIncome_M_43";"35";
"4719";"HighIncome_M_44";"35";
"4720";"HighIncome_M_45";"35";
"4721";"HighIncome_M_46";"35";
"4722";"HighIncome_M_47";"35";
"4723";"HighIncome_M_48";"35";
"4724";"HighIncome_M_49";"35";
"4725";"HighIncome_M_50";"35";
"4726";"HighIncome_M_51";"35";
"4727";"HighIncome_M_52";"35";
"4728";"HighIncome_M_53";"35";
"4729";"HighIncome_M_54";"35";
"4730";"HighIncome_M_55";"35";
"4731";"HighIncome_M_56";"35";
"4732";"MarinaBoy_M_01";"35";
"4733";"MarinaBoy_M_02";"35";
"4734";"MarinaGirl_F_01";"35";
"4735";"MarinaGirl_F_02";"35";
"4736";"MarinaGirl_F_03";"35";
"4737";"MarinaGirl_F_04";"35";
"4738";"Normcore_FO_01";"35";
"4739";"Normcore_FO_02";"35";
"4740";"Normcore_F_01";"35";
"4741";"Normcore_F_02";"35";
"4742";"Normcore_F_03";"35";
"4743";"Normcore_F_04";"35";
"4744";"Normcore_F_05";"35";
"4745";"Normcore_F_06";"35";
"4746";"Normcore_F_07";"35";
"4747";"Normcore_F_08";"35";
"4748";"Normcore_F_09";"35";
"4749";"Normcore_F_10";"35";
"4750";"Normcore_F_11";"35";
"4751";"Normcore_F_12";"35";
"4752";"Normcore_F_13";"35";
"4753";"Normcore_F_14";"35";
"4754";"Normcore_F_15";"35";
"4755";"Normcore_F_16";"35";
"4756";"Normcore_MO_01";"35";
"4757";"Normcore_MO_02";"35";
"4758";"Normcore_M_01";"35";
"4759";"Normcore_M_02";"35";
"4760";"Normcore_M_03";"35";
"4761";"Normcore_M_04";"35";
"4762";"Normcore_M_05";"35";
"4763";"Normcore_M_06";"35";
"4764";"Normcore_M_07";"35";
"4765";"Normcore_M_08";"35";
"4766";"Normcore_M_09";"35";
"4767";"Normcore_M_10";"35";
"4768";"Normcore_M_11";"35";
"4769";"Normcore_M_12";"35";
"4770";"Normcore_M_13";"35";
"4771";"Normcore_M_14";"35";
"4772";"Normcore_M_15";"35";
"4773";"Normcore_M_16";"35";
"4774";"SportJogger_F_01";"35";
"4775";"SportJogger_F_02";"35";
"4776";"Sport_M_01";"35";
"4777";"Sport_M_02";"35";
"4778";"Tourist_FO_01";"35";
"4779";"Tourist_F_01";"35";
"4780";"Tourist_F_02";"35";
"4781";"Tourist_F_03";"35";
"4782";"Tourist_F_04";"35";
"4783";"Tourist_MO_01";"35";
"4784";"Tourist_M_01";"35";
"4785";"Tourist_M_02";"35";
"4786";"Tourist_M_03";"35";
"4787";"Tourist_M_04";"35";
"4788";"Wetsuit_F_01";"35";
"4789";"Wetsuit_F_02";"35";
"4790";"Wetsuit_F_03";"35";
"4791";"Wetsuit_F_04";"35";
"4792";"Wetsuit_F_05";"35";
"4793";"Wetsuit_M_01";"35";
"4794";"Wetsuit_M_02";"35";
"4795";"Wetsuit_M_03";"35";
"4796";"Wetsuit_M_04";"35";
"4797";"Wetsuit_M_05";"35";
"4798";"Beach_FO_01";"36";
"4799";"Beach_F_01";"36";
"4800";"Beach_F_02";"36";
"4801";"Beach_F_03";"36";
"4802";"Beach_F_04";"36";
"4803";"Beach_F_05";"36";
"4804";"Beach_F_06";"36";
"4805";"Beach_F_07";"36";
"4806";"Beach_F_08";"36";
"4807";"Beach_MO_01";"36";
"4808";"Beach_M_01";"36";
"4809";"Beach_M_02";"36";
"4810";"Beach_M_03";"36";
"4811";"Beach_M_04";"36";
"4812";"Beach_M_05";"36";
"4813";"Beach_M_06";"36";
"4814";"Beach_M_07";"36";
"4815";"Beach_M_08";"36";
"4816";"BohoBoy_M_01";"36";
"4817";"BohoBoy_M_02";"36";
"4818";"BohoGirl_F_01";"36";
"4819";"BohoGirl_F_02";"36";
"4820";"BohoGirl_F_03";"36";
"4821";"BohoGirl_F_04";"36";
"4822";"BohoGirl_F_05";"36";
"4823";"BohoGirl_F_06";"36";
"4824";"Business_F_01";"36";
"4825";"Business_F_02";"36";
"4826";"Business_F_03";"36";
"4827";"Business_M_01";"36";
"4828";"Business_M_02";"36";
"4829";"Business_M_03";"36";
"4830";"HighIncomeFrat_M_01";"36";
"4831";"HighIncomeFrat_M_02";"36";
"4832";"HighIncomeFrat_M_03";"36";
"4833";"HighIncomeYoga_F_01";"36";
"4834";"HighIncomeYoga_F_02";"36";
"4835";"HighIncomeYoga_F_03";"36";
"4836";"HighIncome_FO_01";"36";
"4837";"HighIncome_FO_02";"36";
"4838";"HighIncome_FO_03";"36";
"4839";"HighIncome_FO_04";"36";
"4840";"HighIncome_F_01";"36";
"4841";"HighIncome_F_02";"36";
"4842";"HighIncome_F_03";"36";
"4843";"HighIncome_F_04";"36";
"4844";"HighIncome_F_05";"36";
"4845";"HighIncome_F_06";"36";
"4846";"HighIncome_F_07";"36";
"4847";"HighIncome_F_08";"36";
"4848";"HighIncome_F_09";"36";
"4849";"HighIncome_F_10";"36";
"4850";"HighIncome_F_11";"36";
"4851";"HighIncome_F_12";"36";
"4852";"HighIncome_F_13";"36";
"4853";"HighIncome_F_14";"36";
"4854";"HighIncome_F_15";"36";
"4855";"HighIncome_F_16";"36";
"4856";"HighIncome_F_17";"36";
"4857";"HighIncome_F_18";"36";
"4858";"HighIncome_F_19";"36";
"4859";"HighIncome_F_20";"36";
"4860";"HighIncome_F_21";"36";
"4861";"HighIncome_F_22";"36";
"4862";"HighIncome_F_23";"36";
"4863";"HighIncome_F_24";"36";
"4864";"HighIncome_F_25";"36";
"4865";"HighIncome_F_26";"36";
"4866";"HighIncome_F_27";"36";
"4867";"HighIncome_F_28";"36";
"4868";"HighIncome_MO_01";"36";
"4869";"HighIncome_MO_02";"36";
"4870";"HighIncome_MO_03";"36";
"4871";"HighIncome_MO_04";"36";
"4872";"HighIncome_M_01";"36";
"4873";"HighIncome_M_02";"36";
"4874";"HighIncome_M_03";"36";
"4875";"HighIncome_M_04";"36";
"4876";"HighIncome_M_05";"36";
"4877";"HighIncome_M_06";"36";
"4878";"HighIncome_M_07";"36";
"4879";"HighIncome_M_08";"36";
"4880";"HighIncome_M_09";"36";
"4881";"HighIncome_M_10";"36";
"4882";"HighIncome_M_11";"36";
"4883";"HighIncome_M_12";"36";
"4884";"HighIncome_M_13";"36";
"4885";"HighIncome_M_14";"36";
"4886";"HighIncome_M_15";"36";
"4887";"HighIncome_M_16";"36";
"4888";"HighIncome_M_17";"36";
"4889";"HighIncome_M_18";"36";
"4890";"HighIncome_M_19";"36";
"4891";"HighIncome_M_20";"36";
"4892";"HighIncome_M_21";"36";
"4893";"HighIncome_M_22";"36";
"4894";"HighIncome_M_23";"36";
"4895";"HighIncome_M_24";"36";
"4896";"HighIncome_M_25";"36";
"4897";"HighIncome_M_26";"36";
"4898";"HighIncome_M_27";"36";
"4899";"HighIncome_M_28";"36";
"4900";"HipsterHi_F_01";"36";
"4901";"HipsterHi_F_02";"36";
"4902";"HipsterHi_M_01";"36";
"4903";"HipsterHi_M_02";"36";
"4904";"LGBT_F_01";"36";
"4905";"LGBT_F_02";"36";
"4906";"LGBT_M_01";"36";
"4907";"LGBT_M_02";"36";
"4908";"MarinaBoy_M_01";"36";
"4909";"MarinaBoy_M_02";"36";
"4910";"MarinaGirl_F_01";"36";
"4911";"MarinaGirl_F_02";"36";
"4912";"MarinaGirl_F_03";"36";
"4913";"MarinaGirl_F_04";"36";
"4914";"MarinaGirl_F_05";"36";
"4915";"MarinaGirl_F_06";"36";
"4916";"Normcore_FO_01";"36";
"4917";"Normcore_FO_02";"36";
"4918";"Normcore_FO_03";"36";
"4919";"Normcore_FO_04";"36";
"4920";"Normcore_F_01";"36";
"4921";"Normcore_F_02";"36";
"4922";"Normcore_F_03";"36";
"4923";"Normcore_F_04";"36";
"4924";"Normcore_F_05";"36";
"4925";"Normcore_F_06";"36";
"4926";"Normcore_F_07";"36";
"4927";"Normcore_F_08";"36";
"4928";"Normcore_F_09";"36";
"4929";"Normcore_F_10";"36";
"4930";"Normcore_MO_01";"36";
"4931";"Normcore_MO_02";"36";
"4932";"Normcore_M_01";"36";
"4933";"Normcore_M_02";"36";
"4934";"Normcore_M_03";"36";
"4935";"Normcore_M_04";"36";
"4936";"Normcore_M_05";"36";
"4937";"Normcore_M_06";"36";
"4938";"Normcore_M_07";"36";
"4939";"Normcore_M_08";"36";
"4940";"Normcore_M_09";"36";
"4941";"Normcore_M_10";"36";
"4942";"Normcore_M_11";"36";
"4943";"Normcore_M_12";"36";
"4944";"RockChic_F_01";"36";
"4945";"RockChic_F_02";"36";
"4946";"RockChic_F_03";"36";
"4947";"RockChic_F_04";"36";
"4948";"RockChic_F_05";"36";
"4949";"RockChic_M_01";"36";
"4950";"RockChic_M_02";"36";
"4951";"SportJogger_F_01";"36";
"4952";"SportJogger_F_02";"36";
"4953";"SportJogger_F_03";"36";
"4954";"SportJogger_F_04";"36";
"4955";"SportJogger_F_05";"36";
"4956";"SportJogger_F_06";"36";
"4957";"SportJogger_F_07";"36";
"4958";"SportJogger_F_08";"36";
"4959";"SportJogger_F_09";"36";
"4960";"SportJogger_F_10";"36";
"4961";"SportJogger_F_11";"36";
"4962";"SportJogger_M_01";"36";
"4963";"SportJogger_M_02";"36";
"4964";"SportJogger_M_03";"36";
"4965";"SportJogger_M_04";"36";
"4966";"SportJogger_M_05";"36";
"4967";"SportJogger_M_06";"36";
"4968";"SportJogger_M_07";"36";
"4969";"SportJogger_M_08";"36";
"4970";"SportJogger_M_09";"36";
"4971";"SportYoga_F_01";"36";
"4972";"SportYoga_F_02";"36";
"4973";"SportYoga_F_03";"36";
"4974";"SportYoga_F_04";"36";
"4975";"SportYoga_F_05";"36";
"4976";"SportYoga_M_01";"36";
"4977";"SportYoga_M_02";"36";
"4978";"SportYoga_M_03";"36";
"4979";"SportYoga_M_04";"36";
"4980";"SportYoga_M_05";"36";
"4981";"Sport_M_01";"36";
"4982";"Sport_M_02";"36";
"4983";"Tourist_FO_01";"36";
"4984";"Tourist_FO_02";"36";
"4985";"Tourist_FO_03";"36";
"4986";"Tourist_FO_04";"36";
"4987";"Tourist_F_01";"36";
"4988";"Tourist_F_02";"36";
"4989";"Tourist_F_03";"36";
"4990";"Tourist_F_04";"36";
"4991";"Tourist_F_05";"36";
"4992";"Tourist_F_06";"36";
"4993";"Tourist_F_07";"36";
"4994";"Tourist_F_08";"36";
"4995";"Tourist_F_09";"36";
"4996";"Tourist_F_10";"36";
"4997";"Tourist_F_11";"36";
"4998";"Tourist_F_12";"36";
"4999";"Tourist_F_13";"36";
"5000";"Tourist_F_14";"36";
"5001";"Tourist_F_15";"36";
"5002";"Tourist_F_16";"36";
"5003";"Tourist_F_17";"36";
"5004";"Tourist_MO_01";"36";
"5005";"Tourist_MO_02";"36";
"5006";"Tourist_MO_03";"36";
"5007";"Tourist_MO_04";"36";
"5008";"Tourist_M_01";"36";
"5009";"Tourist_M_02";"36";
"5010";"Tourist_M_03";"36";
"5011";"Tourist_M_04";"36";
"5012";"Tourist_M_05";"36";
"5013";"Tourist_M_06";"36";
"5014";"Tourist_M_07";"36";
"5015";"Tourist_M_08";"36";
"5016";"Tourist_M_09";"36";
"5017";"Tourist_M_10";"36";
"5018";"Tourist_M_11";"36";
"5019";"Tourist_M_12";"36";
"5020";"Tourist_M_13";"36";
"5021";"Tourist_M_14";"36";
"5022";"Tourist_M_15";"36";
"5023";"Tourist_M_16";"36";
"5024";"Tourist_M_17";"36";
"5025";"WeathyMarin.Homeless_F_01";"36";
